COM_ID,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POBTOT,no_un_acuicolas,area_acui_km2,tot_captura_loc,tot_valor_loc,tot_captura_mun,tot_valor_mun,COM_MUN,pob_mun,tot_captura_mun_per_capita,tot_captura_loc_per_capita,tot_pob_mun,num_permisos_pesca_mun,permisos_pesca_per_capita_mun,num_permisos_acuicolas,permisos_acui_per_capita_mun,neg_acuicolas,neg_pesca,tot_ue,prop_acuicolas,prop_pesca,neg_acui_per_capita,neg_pesca_per_capita
4_3_3884,4,campeche,3,carmen,3884,las gaviotas [fraccionamiento],6,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_3885,4,campeche,3,carmen,3885,el limonal,37,0,0,0.5,15,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0.013513513513513514,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_3904,4,campeche,3,carmen,3904,el pedacito,11,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_3922,4,campeche,3,carmen,3922,el amanecer,9,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_3932,4,campeche,3,carmen,3932,el regalo,12,0,0,0.5,15,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0.041666666666666664,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_3941,4,campeche,3,carmen,3941,el sacrificio,10,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_3982,4,campeche,3,carmen,3982,san victor,12,0,0,0.5,15,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0.041666666666666664,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4012,4,campeche,3,carmen,4012,tumbo de la montana 2,151,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4098,4,campeche,3,carmen,4098,los tamarindos,16,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4184,4,campeche,3,carmen,4184,las golondrinas,11,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4225,4,campeche,3,carmen,4225,cerrito la bonita,13,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4519,4,campeche,3,carmen,4519,punta del este [fraccionamiento],13,0,0,381.09,5704.688,36669.6333,947639.38067,4_3,238586,0.15369566236074203,29.314615384615383,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4564,4,campeche,3,carmen,4564,la antorcha,242,0,0,145.548,10830.757,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0.6014380165289256,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4615,4,campeche,3,carmen,4615,ninguno [rancho],21,0,0,0.5,15,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0.023809523809523808,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4634,4,campeche,3,carmen,4634,rio verde 9 [campo menonita],32,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4638,4,campeche,3,carmen,4638,villa vista delfin,11,1,3.535943678617477e-4,17037.5253,259209.13767000003,36669.6333,947639.38067,4_3,238586,0.15369566236074203,1548.8659363636364,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4642,4,campeche,3,carmen,4642,san juanito,14,0,0,570.971,30278.266,36669.6333,947639.38067,4_3,238586,0.15369566236074203,40.78364285714286,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4644,4,campeche,3,carmen,4644,rio verde 10 [campo menonita],19,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4645,4,campeche,3,carmen,4645,rio verde 2 [campo menonita],76,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4649,4,campeche,3,carmen,4649,rio verde 3 [campo menonita],88,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_3_4654,4,campeche,3,carmen,4654,rio verde 4 [campo menonita],12,0,0,0,0,36669.6333,947639.38067,4_3,238586,0.15369566236074203,0,238586,82,3.4369158290930733e-4,5,2.0956803835933374e-5,0,0,0,0,0,0,0
4_4_1,4,campeche,4,champoton,1,champoton,35799,1,0.22430086986708642,22528.375500000002,425526.2735,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0.6293018101064276,58164,0,0,8,1.375421222749467e-4,1,0,2467,4.0535062829347385e-4,0,2.7933741165954356e-5,0
4_4_3,4,campeche,4,champoton,3,lopez mateos (la desconfianza),467,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_4,4,campeche,4,champoton,4,arellano,598,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_5,4,campeche,4,champoton,5,canasayab,234,3,0.00791507437723875,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_14,4,campeche,4,champoton,14,hool,1221,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_16,4,campeche,4,champoton,16,la joya,1192,0,0,349.281,7550.5199999999995,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0.29302097315436243,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_17,4,campeche,4,champoton,17,ciudad del sol,696,0,0,349.281,7550.5199999999995,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0.5018405172413793,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_19,4,campeche,4,champoton,19,moquel,705,1,0.22430086986708642,22493.5175,425043.31950000004,22861.5815,432838.6435,4_4,58164,0.39305380475895746,31.905698581560287,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_21,4,campeche,4,champoton,21,la noria,167,0,0,349.281,7550.5199999999995,22861.5815,432838.6435,4_4,58164,0.39305380475895746,2.091502994011976,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_24,4,campeche,4,champoton,24,san pablo pixtun,1730,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_30,4,campeche,4,champoton,30,san antonio teop,9,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_33,4,campeche,4,champoton,33,san juan carpizo,385,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_36,4,campeche,4,champoton,36,sihochac,2756,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_43,4,campeche,4,champoton,43,vicente guerrero,332,0,0,34.858,482.954,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0.10499397590361445,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_52,4,campeche,4,champoton,52,el zapote,225,3,0.00791507437723875,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_62,4,campeche,4,champoton,62,san jose carpizo uno (san fernando),355,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_63,4,campeche,4,champoton,63,san jose carpizo dos,297,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_82,4,campeche,4,champoton,82,ulumal,783,3,0.00791507437723875,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_86,4,campeche,4,champoton,86,dzacabuchen,244,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_91,4,campeche,4,champoton,91,ley federal de reforma agraria,2896,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_233,4,campeche,4,champoton,233,el porvenir,410,0,0,349.281,7550.5199999999995,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0.8519048780487805,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_239,4,campeche,4,champoton,239,nueva esperanza numero 2 (santo domingo),232,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,1,0,1,1,0,0.004310344827586207,0
4_4_243,4,campeche,4,champoton,243,san antonio del rio,197,3,0.00791507437723875,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,1,0,1,1,0,0.005076142131979695,0
4_4_521,4,campeche,4,champoton,521,villamar,449,1,0.22430086986708642,22528.375500000002,425526.2735,22861.5815,432838.6435,4_4,58164,0.39305380475895746,50.17455567928731,58164,0,0,8,1.375421222749467e-4,1,1,2,0.5,0.5,0.0022271714922048997,0.0022271714922048997
4_4_564,4,campeche,4,champoton,564,santo domingo keste,4461,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_1680,4,campeche,4,champoton,1680,los almendros,13,1,0.22430086986708642,22528.375500000002,425526.2735,22861.5815,432838.6435,4_4,58164,0.39305380475895746,1732.9519615384618,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_1726,4,campeche,4,champoton,1726,rancho solo,10,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_1754,4,campeche,4,champoton,1754,jose maria morelos y pavon,706,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_1787,4,campeche,4,champoton,1787,punta xen,173,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_1812,4,campeche,4,champoton,1812,nohan (san pablito),17,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_1916,4,campeche,4,champoton,1916,la guadalupe [playa],12,0,0,34.858,482.954,22861.5815,432838.6435,4_4,58164,0.39305380475895746,2.904833333333333,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_2148,4,campeche,4,champoton,2148,villa de las flores,208,1,0.22430086986708642,22528.375500000002,425526.2735,22861.5815,432838.6435,4_4,58164,0.39305380475895746,108.30949759615386,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_2176,4,campeche,4,champoton,2176,nissi,12,0,0,0,0,22861.5815,432838.6435,4_4,58164,0.39305380475895746,0,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_4_2356,4,campeche,4,champoton,2356,tres de mayo,173,1,0.22430086986708642,22528.375500000002,425526.2735,22861.5815,432838.6435,4_4,58164,0.39305380475895746,130.22182369942198,58164,0,0,8,1.375421222749467e-4,0,0,0,0,0,0,0
4_5_3,4,campeche,5,hecelchakan,3,chunkanan,1100,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
4_5_9,4,campeche,5,hecelchakan,9,zodzil,499,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
4_7_29,4,campeche,7,palizada,29,ribera de la corriente,192,0,0,547.683,9102.671,580.659,10382.046,4_7,1837,0.3160909090909091,2.852515625,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_86,4,campeche,7,palizada,86,el porvenir,88,0,0,0,0,580.659,10382.046,4_7,1837,0.3160909090909091,0,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_108,4,campeche,7,palizada,108,puerto arturo,75,0,0,0,0,580.659,10382.046,4_7,1837,0.3160909090909091,0,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_109,4,campeche,7,palizada,109,ribera san eduardo,180,1,0.28430939928781984,0,0,580.659,10382.046,4_7,1837,0.3160909090909091,0,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_110,4,campeche,7,palizada,110,santa isabel,583,0,0,546.793,9094.776,580.659,10382.046,4_7,1837,0.3160909090909091,0.9378953687821613,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_154,4,campeche,7,palizada,154,san juan,172,0,0,546.793,9094.776,580.659,10382.046,4_7,1837,0.3160909090909091,3.179029069767442,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_206,4,campeche,7,palizada,206,plan del carmen,56,0,0,546.793,9094.776,580.659,10382.046,4_7,1837,0.3160909090909091,9.764160714285714,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_238,4,campeche,7,palizada,238,las bodegas,49,1,0.28430939928781984,547.683,9102.671,580.659,10382.046,4_7,1837,0.3160909090909091,11.177204081632652,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_320,4,campeche,7,palizada,320,lagon dulce,145,1,0.28430939928781984,0,0,580.659,10382.046,4_7,1837,0.3160909090909091,0,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_454,4,campeche,7,palizada,454,tumbo de la montana 1,25,0,0,0,0,580.659,10382.046,4_7,1837,0.3160909090909091,0,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_521,4,campeche,7,palizada,521,ribera gomez,165,1,0.28430939928781984,0.89,7.895,580.659,10382.046,4_7,1837,0.3160909090909091,0.005393939393939394,1837,0,0,1,5.443658138268917e-4,1,5,6,0.16666666666666666,0.8333333333333334,0.006060606060606061,0.030303030303030304
4_7_753,4,campeche,7,palizada,753,el popistal [rancho],29,0,0,0,0,580.659,10382.046,4_7,1837,0.3160909090909091,0,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_885,4,campeche,7,palizada,885,atastillo (los chanes),9,0,0,0,0,580.659,10382.046,4_7,1837,0.3160909090909091,0,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_904,4,campeche,7,palizada,904,canales uno,54,0,0,0,0,580.659,10382.046,4_7,1837,0.3160909090909091,0,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_7_923,4,campeche,7,palizada,923,ribera boca chica,15,0,0,0,0,580.659,10382.046,4_7,1837,0.3160909090909091,0,1837,0,0,1,5.443658138268917e-4,0,0,0,0,0,0,0
4_8_1,4,campeche,8,tenabo,1,tenabo,8748,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
4_8_5,4,campeche,8,tenabo,5,tinun,1084,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
4_8_16,4,campeche,8,tenabo,16,xkuncheil,105,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
4_8_96,4,campeche,8,tenabo,96,nacheha,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
4_8_98,4,campeche,8,tenabo,98,santa rosa,289,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
4_8_149,4,campeche,8,tenabo,149,los cocales,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
4_9_1116,4,campeche,9,escarcega,1116,el regalo,10,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
4_12_1,4,campeche,12,seybaplaya,1,seybaplaya,9515,1,0.02326721720981598,17051.7535,376181.30319999997,17067.8285,376419.4532,4_12,15250,1.119201868852459,1.7920918024172359,15250,0,0,0,0,0,0,0,0,0,0,0
4_12_16,4,campeche,12,seybaplaya,16,haltunchen,60,0,0,349.281,7550.5199999999995,17067.8285,376419.4532,4_12,15250,1.119201868852459,5.82135,15250,0,0,0,0,0,0,0,0,0,0,0
4_12_55,4,campeche,12,seybaplaya,55,villa madero,4612,1,0.02326721720981598,349.281,7550.5199999999995,17067.8285,376419.4532,4_12,15250,1.119201868852459,0.07573308759757155,15250,0,0,0,0,0,0,0,0,0,0,0
4_12_56,4,campeche,12,seybaplaya,56,xkeulil,1063,0,0,17051.7535,376181.30319999997,17067.8285,376419.4532,4_12,15250,1.119201868852459,16.041160395108182,15250,0,0,0,0,0,0,0,0,0,0,0
23_1_1,23,quintana roo,1,cozumel,1,cozumel,84519,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,4996,2.0016012810248197e-4,0,1.1831659153563104e-5,0
23_1_67,23,quintana roo,1,cozumel,67,el cedral,55,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_426,23,quintana roo,1,cozumel,426,la estrella,181,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_462,23,quintana roo,1,cozumel,462,los pinos,8,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_494,23,quintana roo,1,cozumel,494,nuestra senora de guadalupe,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_498,23,quintana roo,1,cozumel,498,palmar primero,18,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_745,23,quintana roo,1,cozumel,745,chichihualco,12,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_754,23,quintana roo,1,cozumel,754,huerto familiar,152,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_800,23,quintana roo,1,cozumel,800,pueblo nuevo,11,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_845,23,quintana roo,1,cozumel,845,nueva esperanza,15,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_854,23,quintana roo,1,cozumel,854,la esperanza,13,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_858,23,quintana roo,1,cozumel,858,san fernando,505,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_877,23,quintana roo,1,cozumel,877,la selva,10,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_891,23,quintana roo,1,cozumel,891,ranchitos,761,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_893,23,quintana roo,1,cozumel,893,quinta la bonita,22,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_899,23,quintana roo,1,cozumel,899,varadero,12,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_917,23,quintana roo,1,cozumel,917,juan leyenda trigo,10,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_928,23,quintana roo,1,cozumel,928,villas pavo real,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_932,23,quintana roo,1,cozumel,932,las fincas,1403,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_957,23,quintana roo,1,cozumel,957,el refugio,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_976,23,quintana roo,1,cozumel,976,san carlos,6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_987,23,quintana roo,1,cozumel,987,mariposas,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_999,23,quintana roo,1,cozumel,999,la esperanza,434,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_1014,23,quintana roo,1,cozumel,1014,cozumel,19,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_1032,23,quintana roo,1,cozumel,1032,san isidro,13,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_1037,23,quintana roo,1,cozumel,1037,las glorias,16,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_1047,23,quintana roo,1,cozumel,1047,santa teresa,29,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_1_1049,23,quintana roo,1,cozumel,1049,carlos eduardo gomez,13,1,0.44472470189976693,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_2_455,23,quintana roo,2,felipe carrillo puerto,455,maria elena,28,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_2_456,23,quintana roo,2,felipe carrillo puerto,456,punta herrero,20,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_2_536,23,quintana roo,2,felipe carrillo puerto,536,chunyaxche,328,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_2_587,23,quintana roo,2,felipe carrillo puerto,587,cecilio chi (kilometro sesenta y cuatro),110,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_2_707,23,quintana roo,2,felipe carrillo puerto,707,santa amalia,85,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_2_738,23,quintana roo,2,felipe carrillo puerto,738,tres reyes,65,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_2_1072,23,quintana roo,2,felipe carrillo puerto,1072,jose maria pino suarez,39,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_1,23,quintana roo,3,isla mujeres,1,isla mujeres,13174,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_92,23,quintana roo,3,isla mujeres,92,punta sam,108,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_93,23,quintana roo,3,isla mujeres,93,rancho viejo,527,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_177,23,quintana roo,3,isla mujeres,177,la morena,92,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_180,23,quintana roo,3,isla mujeres,180,centauros [colonia],89,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_227,23,quintana roo,3,isla mujeres,227,san francisco,49,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_286,23,quintana roo,3,isla mujeres,286,zona urbana ejido isla mujeres,6668,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_352,23,quintana roo,3,isla mujeres,352,francisco may,284,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_395,23,quintana roo,3,isla mujeres,395,residencial arrecifes,11,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_421,23,quintana roo,3,isla mujeres,421,escenica,35,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_427,23,quintana roo,3,isla mujeres,427,mecades,43,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_448,23,quintana roo,3,isla mujeres,448,tres de septiembre,18,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_469,23,quintana roo,3,isla mujeres,469,la providencia,24,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_470,23,quintana roo,3,isla mujeres,470,san german,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_475,23,quintana roo,3,isla mujeres,475,la victoria,531,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_476,23,quintana roo,3,isla mujeres,476,la amada [residencial],70,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_478,23,quintana roo,3,isla mujeres,478,el alba [colonia],98,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_500,23,quintana roo,3,isla mujeres,500,minas de rancho viejo,420,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_535,23,quintana roo,3,isla mujeres,535,la luna,86,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
23_3_555,23,quintana roo,3,isla mujeres,555,cytzae,14,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
